biofilm,reactor,reactor_num,condition,echem_from_gc,rep,minutes_from_gc,E_from_gc,electrode_from_gc,current_from_gc,min_time_from_gc,norm_time_from_gc,max_current_from_gc,electrode_from_swv,echem_from_swv,minutes_from_swv,E_from_swv,current_from_swv,pred,min_time_from_swv,norm_time_from_swv,max_current_from_swv
B,transfer,3,etbrEtBr,gc,15,1287.2333333333333,-0.399,i1,3.454095e-8,1252.2333333333333,35,3.454095e-8,i2,swv,1287.4,-0.307,1.1522453e-6,1.1537753185623972e-6,1249.9,37.5,1.1537753185623972e-6
B,transfer,3,etbrEtBr,gc,16,1289.7333333333333,-0.399,i1,3.4406906e-8,1252.2333333333333,37.5,3.4406906e-8,i1,swv,1289.9,-0.268,2.2071288e-7,2.3858807059424714e-7,1249.9,40,2.3858807059424714e-7
B,transfer,3,etbrEtBr,gc,16,1289.7333333333333,-0.399,i1,3.4406906e-8,1252.2333333333333,37.5,3.4406906e-8,i2,swv,1289.9,-0.306,1.1486007000000001e-06,1.1656738029512362e-6,1249.9,40,1.1656738029512362e-6
B,transfer,3,etbrEtBr,gc,17,1292.2333333333333,-0.399,i1,3.408163e-8,1252.2333333333333,40,3.408163e-8,i1,swv,1292.4,-0.269,2.5258962e-7,2.3836252035012534e-7,1249.9,42.5,2.3836252035012534e-7
B,transfer,3,etbrEtBr,gc,17,1292.2333333333333,-0.399,i1,3.408163e-8,1252.2333333333333,40,3.408163e-8,i2,swv,1292.4,-0.306,1.1253323e-6,1.1267753053174436e-6,1249.9,42.5,1.1267753053174436e-6
B,transfer,3,etbrEtBr,gc,18,1294.7333333333333,-0.399,i1,3.3841665e-8,1252.2333333333333,42.5,3.3841665e-8,i1,swv,1294.9166666666667,-0.276,2.4754343e-7,2.352839503310265e-7,1249.9,45.01666666666665,2.352839503310265e-7
B,transfer,3,etbrEtBr,gc,18,1294.7333333333333,-0.399,i1,3.3841665e-8,1252.2333333333333,42.5,3.3841665e-8,i2,swv,1294.9166666666667,-0.306,1.1146462e-6,1.068991651593999e-6,1249.9,45.01666666666665,1.068991651593999e-6
B,transfer,3,etbrEtBr,gc,19,1297.2333333333333,-0.399,i1,3.3610647e-8,1252.2333333333333,45,3.3610647e-8,i1,swv,1297.4166666666667,-0.276,2.2391211e-7,2.357855406108475e-7,1249.9,47.51666666666665,2.357855406108475e-7
B,transfer,3,etbrEtBr,gc,19,1297.2333333333333,-0.399,i1,3.3610647e-8,1252.2333333333333,45,3.3610647e-8,i2,swv,1297.4166666666667,-0.307,1.0259257e-6,1.034561557054645e-6,1249.9,47.51666666666665,1.034561557054645e-6
B,transfer,3,etbrEtBr,gc,2,1254.7333333333333,-0.399,i1,6.7926671e-8,1252.2333333333333,2.5,6.7926671e-8,i1,swv,1254.9,-0.272,3.5042953e-7,3.367264519623974e-7,1249.9,5,3.367264519623974e-7
B,transfer,3,etbrEtBr,gc,2,1254.7333333333333,-0.399,i1,6.7926671e-8,1252.2333333333333,2.5,6.7926671e-8,i2,swv,1254.9,-0.315,2.3325085e-6,2.330939547063317e-6,1249.9,5,2.330939547063317e-6
B,transfer,3,etbrEtBr,gc,20,1299.7333333333333,-0.399,i1,3.2868233e-8,1252.2333333333333,47.5,3.2868233e-8,i1,swv,1300.0333333333333,-0.268,2.2740815e-7,2.3261701539000036e-7,1249.9,50.13333333333321,2.3261701539000036e-7
B,transfer,3,etbrEtBr,gc,20,1299.7333333333333,-0.399,i1,3.2868233e-8,1252.2333333333333,47.5,3.2868233e-8,i2,swv,1300.0333333333333,-0.307,7.2813481e-7,7.22779154749801e-7,1249.9,50.13333333333321,7.22779154749801e-7
B,transfer,3,etbrEtBr,gc,3,1257.2333333333333,-0.399,i1,5.3285241e-8,1252.2333333333333,5,5.3285241e-8,i1,swv,1257.4,-0.274,3.0516227e-7,3.0844025914818843e-7,1249.9,7.5,3.0844025914818843e-7
B,transfer,3,etbrEtBr,gc,3,1257.2333333333333,-0.399,i1,5.3285241e-8,1252.2333333333333,5,5.3285241e-8,i2,swv,1257.4,-0.315,2.3187386e-6,2.330531497370625e-6,1249.9,7.5,2.330531497370625e-6
B,transfer,3,etbrEtBr,gc,4,1259.7333333333333,-0.399,i1,4.7318267e-8,1252.2333333333333,7.5,4.7318267e-8,i1,swv,1259.9,-0.275,2.7976645e-7,2.929402018869619e-7,1249.9,10,2.929402018869619e-7
B,transfer,3,etbrEtBr,gc,4,1259.7333333333333,-0.399,i1,4.7318267e-8,1252.2333333333333,7.5,4.7318267e-8,i2,swv,1259.9,-0.315,2.2413474e-6,2.2395585384200986e-6,1249.9,10,2.2395585384200986e-6
B,transfer,3,etbrEtBr,gc,5,1262.2333333333333,-0.399,i1,4.3819632e-8,1252.2333333333333,10,4.3819632e-8,i1,swv,1262.4,-0.275,2.6001047e-7,2.828615500264062e-7,1249.9,12.5,2.828615500264062e-7
B,transfer,3,etbrEtBr,gc,5,1262.2333333333333,-0.399,i1,4.3819632e-8,1252.2333333333333,10,4.3819632e-8,i2,swv,1262.4,-0.314,2.1215747e-6,2.1362224487743386e-6,1249.9,12.5,2.1362224487743386e-6
B,transfer,3,etbrEtBr,gc,6,1264.7333333333333,-0.399,i1,4.1415365e-8,1252.2333333333333,12.5,4.1415365e-8,i1,swv,1264.9,-0.271,2.9027109e-7,2.736310128904268e-7,1249.9,15,2.736310128904268e-7
B,transfer,3,etbrEtBr,gc,6,1264.7333333333333,-0.399,i1,4.1415365e-8,1252.2333333333333,12.5,4.1415365e-8,i2,swv,1264.9,-0.313,1.9488664e-6,1.9933464784570847e-6,1249.9,15,1.9933464784570847e-6
B,transfer,3,etbrEtBr,gc,7,1267.2333333333333,-0.399,i1,3.9718049e-8,1252.2333333333333,15,3.9718049e-8,i1,swv,1267.4,-0.273,2.9525131e-7,2.6822712395761003e-7,1249.9,17.5,2.6822712395761003e-7
B,transfer,3,etbrEtBr,gc,7,1267.2333333333333,-0.399,i1,3.9718049e-8,1252.2333333333333,15,3.9718049e-8,i2,swv,1267.4,-0.312,1.8336452e-6,1.8579741759024093e-6,1249.9,17.5,1.8579741759024093e-6
B,transfer,3,etbrEtBr,gc,8,1269.7333333333333,-0.399,i1,3.8648281e-8,1252.2333333333333,17.5,3.8648281e-8,i1,swv,1269.9,-0.272,2.5582182e-7,2.628396771337355e-7,1249.9,20,2.628396771337355e-7
B,transfer,3,etbrEtBr,gc,8,1269.7333333333333,-0.399,i1,3.8648281e-8,1252.2333333333333,17.5,3.8648281e-8,i2,swv,1269.9,-0.311,1.724707e-6,1.7590050504923713e-6,1249.9,20,1.7590050504923713e-6
B,transfer,3,etbrEtBr,gc,9,1272.2333333333333,-0.399,i1,3.7690825e-8,1252.2333333333333,20,3.7690825e-8,i1,swv,1272.4,-0.27,2.8224008e-7,2.576691446548065e-7,1249.9,22.5,2.576691446548065e-7
B,transfer,3,etbrEtBr,gc,9,1272.2333333333333,-0.399,i1,3.7690825e-8,1252.2333333333333,20,3.7690825e-8,i2,swv,1272.4,-0.311,1.6728435e-6,1.652035839022009e-6,1249.9,22.5,1.652035839022009e-6
A,transfer,1,pbsPBS,gc,1,942.7333333333333,-0.399,i2,-3.0797235e-8,942.7333333333333,0,3.0797235e-8,i1,swv,942.9166666666666,-0.276,3.2432459e-7,2.5982902211098383e-7,940.4166666666666,2.5,2.5982902211098383e-7
A,transfer,1,pbsPBS,gc,1,942.7333333333333,-0.399,i2,-3.0797235e-8,942.7333333333333,0,3.0797235e-8,i2,swv,942.9166666666666,-0.314,1.5257783e-6,1.567371168007638e-6,940.4166666666666,2.5,1.567371168007638e-6
A,transfer,1,pbsPBS,gc,10,965.2333333333333,-0.399,i2,-5.7229932e-9,942.7333333333333,22.5,5.7229932e-9,i1,swv,965.4166666666666,-0.267,2.5811403e-7,1.8225336381742277e-7,940.4166666666666,25,1.8225336381742277e-7
A,transfer,1,pbsPBS,gc,10,965.2333333333333,-0.399,i2,-5.7229932e-9,942.7333333333333,22.5,5.7229932e-9,i2,swv,965.4166666666666,-0.307,7.8862314e-7,7.337714004325399e-7,940.4166666666666,25,7.337714004325399e-7
A,transfer,1,pbsPBS,gc,11,967.7333333333333,-0.399,i2,-5.1721325e-9,942.7333333333333,25,5.1721325e-9,i1,swv,967.9166666666666,-0.277,1.4785653e-7,1.79002527638792e-7,940.4166666666666,27.5,1.79002527638792e-7
A,transfer,1,pbsPBS,gc,11,967.7333333333333,-0.399,i2,-5.1721325e-9,942.7333333333333,25,5.1721325e-9,i2,swv,967.9166666666666,-0.306,6.1002771e-7,6.621233488429347e-7,940.4166666666666,27.5,6.621233488429347e-7
A,transfer,1,pbsPBS,gc,12,970.2333333333333,-0.399,i2,-4.726076e-9,942.7333333333333,27.5,4.726076e-9,i1,swv,970.4166666666666,-0.275,1.959767e-7,1.7484609159660727e-7,940.4166666666666,30,1.7484609159660727e-7
A,transfer,1,pbsPBS,gc,12,970.2333333333333,-0.399,i2,-4.726076e-9,942.7333333333333,27.5,4.726076e-9,i2,swv,970.4166666666666,-0.309,6.414262e-7,5.9937281800426e-7,940.4166666666666,30,5.9937281800426e-7
A,transfer,1,pbsPBS,gc,13,972.7333333333333,-0.399,i2,-4.3714032e-9,942.7333333333333,30,4.3714032e-9,i1,swv,972.9166666666666,-0.266,2.3964432e-7,1.7556649967955736e-7,940.4166666666666,32.5,1.7556649967955736e-7
A,transfer,1,pbsPBS,gc,13,972.7333333333333,-0.399,i2,-4.3714032e-9,942.7333333333333,30,4.3714032e-9,i2,swv,972.9166666666666,-0.307,5.070097e-7,5.464004899851809e-7,940.4166666666666,32.5,5.464004899851809e-7
A,transfer,1,pbsPBS,gc,14,975.2333333333333,-0.399,i2,-4.5086388e-9,942.7333333333333,32.5,4.5086388e-9,i1,swv,975.4166666666666,-0.283,1.704984e-7,1.7317411133352578e-7,940.4166666666666,35,1.7317411133352578e-7
A,transfer,1,pbsPBS,gc,14,975.2333333333333,-0.399,i2,-4.5086388e-9,942.7333333333333,32.5,4.5086388e-9,i2,swv,975.4166666666666,-0.307,4.6500762e-7,5.256479663452468e-7,940.4166666666666,35,5.256479663452468e-7
A,transfer,1,pbsPBS,gc,15,977.7333333333333,-0.399,i2,-4.3499946e-9,942.7333333333333,35,4.3499946e-9,i1,swv,977.9166666666666,-0.277,1.575696e-7,1.7083194775099492e-7,940.4166666666666,37.5,1.7083194775099492e-7
A,transfer,1,pbsPBS,gc,15,977.7333333333333,-0.399,i2,-4.3499946e-9,942.7333333333333,35,4.3499946e-9,i2,swv,977.9166666666666,-0.309,4.4797261e-7,4.914830771395472e-7,940.4166666666666,37.5,4.914830771395472e-7
A,transfer,1,pbsPBS,gc,16,980.2333333333333,-0.399,i2,-3.935571e-9,942.7333333333333,37.5,3.935571e-9,i1,swv,980.4166666666666,-0.248,1.9124383e-7,1.6930517613468893e-7,940.4166666666666,40,1.6930517613468893e-7
A,transfer,1,pbsPBS,gc,16,980.2333333333333,-0.399,i2,-3.935571e-9,942.7333333333333,37.5,3.935571e-9,i2,swv,980.4166666666666,-0.309,4.6423258e-7,4.5482931371556803e-7,940.4166666666666,40,4.5482931371556803e-7
A,transfer,1,pbsPBS,gc,17,982.7333333333333,-0.399,i2,-4.1541259e-9,942.7333333333333,40,4.1541259e-9,i1,swv,982.9,-0.269,1.8334472e-7,1.7004062802397043e-7,940.4166666666666,42.48333333333335,1.7004062802397043e-7
A,transfer,1,pbsPBS,gc,17,982.7333333333333,-0.399,i2,-4.1541259e-9,942.7333333333333,40,4.1541259e-9,i2,swv,982.9,-0.304,4.5155113e-7,4.4059780865828976e-7,940.4166666666666,42.48333333333335,4.4059780865828976e-7
A,transfer,1,pbsPBS,gc,18,985.2333333333333,-0.399,i2,-4.0851087e-9,942.7333333333333,42.5,4.0851087e-9,i1,swv,985.4,-0.284,1.6306105e-7,1.6834496402334965e-7,940.4166666666666,44.98333333333335,1.6834496402334965e-7
A,transfer,1,pbsPBS,gc,18,985.2333333333333,-0.399,i2,-4.0851087e-9,942.7333333333333,42.5,4.0851087e-9,i2,swv,985.4,-0.31,4.3766588e-7,4.1990682535798384e-7,940.4166666666666,44.98333333333335,4.1990682535798384e-7
A,transfer,1,pbsPBS,gc,19,987.7333333333333,-0.399,i2,-4.0295114e-9,942.7333333333333,45,4.0295114e-9,i1,swv,987.9166666666666,-0.258,1.6357225e-7,1.6905360477961722e-7,940.4166666666666,47.5,1.6905360477961722e-7
A,transfer,1,pbsPBS,gc,19,987.7333333333333,-0.399,i2,-4.0295114e-9,942.7333333333333,45,4.0295114e-9,i2,swv,987.9166666666666,-0.305,4.2602338e-7,4.0762547431838227e-7,940.4166666666666,47.5,4.0762547431838227e-7
A,transfer,1,pbsPBS,gc,2,945.2333333333333,-0.399,i2,-1.9086006e-8,942.7333333333333,2.5,1.9086006e-8,i1,swv,945.4166666666666,-0.276,2.5519515e-7,2.2903269393390725e-7,940.4166666666666,5,2.2903269393390725e-7
A,transfer,1,pbsPBS,gc,2,945.2333333333333,-0.399,i2,-1.9086006e-8,942.7333333333333,2.5,1.9086006e-8,i2,swv,945.4166666666666,-0.317,1.7883449e-6,1.7346982803184691e-6,940.4166666666666,5,1.7346982803184691e-6
A,transfer,1,pbsPBS,gc,20,990.2333333333333,-0.399,i2,-3.9192756e-9,942.7333333333333,47.5,3.9192756e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,transfer,1,pbsPBS,gc,3,947.7333333333333,-0.399,i2,-1.386992e-8,942.7333333333333,5,1.386992e-8,i1,swv,947.9166666666666,-0.275,2.6733238e-7,2.1713336531084933e-7,940.4166666666666,7.5,2.1713336531084933e-7
A,transfer,1,pbsPBS,gc,3,947.7333333333333,-0.399,i2,-1.386992e-8,942.7333333333333,5,1.386992e-8,i2,swv,947.9166666666666,-0.317,1.574921e-6,1.5691003318783964e-6,940.4166666666666,7.5,1.5691003318783964e-6
A,transfer,1,pbsPBS,gc,4,950.2333333333333,-0.399,i2,-1.0866387e-8,942.7333333333333,7.5,1.0866387e-8,i1,swv,950.4166666666666,-0.276,1.722794e-7,2.0522309310141926e-7,940.4166666666666,10,2.0522309310141926e-7
A,transfer,1,pbsPBS,gc,4,950.2333333333333,-0.399,i2,-1.0866387e-8,942.7333333333333,7.5,1.0866387e-8,i2,swv,950.4166666666666,-0.316,1.4122063e-6,1.4391942303906357e-6,940.4166666666666,10,1.4391942303906357e-6
A,transfer,1,pbsPBS,gc,5,952.7333333333333,-0.399,i2,-5.9936314e-9,942.7333333333333,10,5.9936314e-9,i1,swv,952.9166666666666,-0.285,2.8583506e-7,1.9450517221321606e-7,940.4166666666666,12.5,1.9450517221321606e-7
A,transfer,1,pbsPBS,gc,5,952.7333333333333,-0.399,i2,-5.9936314e-9,942.7333333333333,10,5.9936314e-9,i2,swv,952.9166666666666,-0.314,9.7285829e-7,1.0083997271427629e-6,940.4166666666666,12.5,1.0083997271427629e-6
A,transfer,1,pbsPBS,gc,6,955.2333333333333,-0.399,i2,-7.0303301e-9,942.7333333333333,12.5,7.0303301e-9,i1,swv,955.4166666666666,-0.267,2.1970696e-7,1.9144474570664434e-7,940.4166666666666,15,1.9144474570664434e-7
A,transfer,1,pbsPBS,gc,6,955.2333333333333,-0.399,i2,-7.0303301e-9,942.7333333333333,12.5,7.0303301e-9,i2,swv,955.4166666666666,-0.312,9.9070144e-7,1.0106007253703204e-6,940.4166666666666,15,1.0106007253703204e-6
A,transfer,1,pbsPBS,gc,7,957.7333333333333,-0.399,i2,-7.578155e-9,942.7333333333333,15,7.578155e-9,i1,swv,957.9166666666666,-0.276,2.1609546e-7,1.9171506663564748e-7,940.4166666666666,17.5,1.9171506663564748e-7
A,transfer,1,pbsPBS,gc,7,957.7333333333333,-0.399,i2,-7.578155e-9,942.7333333333333,15,7.578155e-9,i2,swv,957.9166666666666,-0.31,9.9500551e-7,9.852459326205786e-7,940.4166666666666,17.5,9.852459326205786e-7
A,transfer,1,pbsPBS,gc,8,960.2333333333333,-0.399,i2,-6.5936989e-9,942.7333333333333,17.5,6.5936989e-9,i1,swv,960.4166666666666,-0.276,2.795191e-7,1.8611494691341038e-7,940.4166666666666,20,1.8611494691341038e-7
A,transfer,1,pbsPBS,gc,8,960.2333333333333,-0.399,i2,-6.5936989e-9,942.7333333333333,17.5,6.5936989e-9,i2,swv,960.4166666666666,-0.309,8.6514046e-7,9.039532510364278e-7,940.4166666666666,20,9.039532510364278e-7
A,transfer,1,pbsPBS,gc,9,962.7333333333333,-0.399,i2,-6.074631e-9,942.7333333333333,20,6.074631e-9,i1,swv,962.9166666666666,-0.259,1.4104583e-7,1.8090389769287508e-7,940.4166666666666,22.5,1.8090389769287508e-7
A,transfer,1,pbsPBS,gc,9,962.7333333333333,-0.399,i2,-6.074631e-9,942.7333333333333,20,6.074631e-9,i2,swv,962.9166666666666,-0.31,7.8001489e-7,8.070855605232759e-7,940.4166666666666,22.5,8.070855605232759e-7
A,transfer,2,pbsEtBr,gc,1,1080.1333333333334,-0.399,i2,-1.5859921e-8,1080.1333333333334,0,1.5859921e-8,i1,swv,1080.3,-0.276,2.5329871e-7,2.657946784465067e-7,1077.8,2.5,2.657946784465067e-7
A,transfer,2,pbsEtBr,gc,1,1080.1333333333334,-0.399,i2,-1.5859921e-8,1080.1333333333334,0,1.5859921e-8,i2,swv,1080.3,-0.296,5.0245819e-7,4.86501394239956e-7,1077.8,2.5,4.86501394239956e-7
A,transfer,2,pbsEtBr,gc,10,1102.6333333333334,-0.399,i2,-4.529408e-9,1080.1333333333334,22.5,4.529408e-9,i1,swv,1102.8166666666666,-0.266,1.9112841e-7,1.7583442411643893e-7,1077.8,25.01666666666665,1.7583442411643893e-7
A,transfer,2,pbsEtBr,gc,10,1102.6333333333334,-0.399,i2,-4.529408e-9,1080.1333333333334,22.5,4.529408e-9,i2,swv,1102.8166666666666,-0.308,3.3690708e-7,3.3657224694043495e-7,1077.8,25.01666666666665,3.3657224694043495e-7
A,transfer,2,pbsEtBr,gc,11,1105.1333333333334,-0.399,i2,-4.4440949e-9,1080.1333333333334,25,4.4440949e-9,i1,swv,1105.3166666666666,-0.282,1.8545556e-7,1.7301922894405157e-7,1077.8,27.51666666666665,1.7301922894405157e-7
A,transfer,2,pbsEtBr,gc,11,1105.1333333333334,-0.399,i2,-4.4440949e-9,1080.1333333333334,25,4.4440949e-9,i2,swv,1105.3166666666666,-0.302,3.3062406e-7,3.232891596264308e-7,1077.8,27.51666666666665,3.232891596264308e-7
A,transfer,2,pbsEtBr,gc,12,1107.6333333333334,-0.399,i2,-3.0653446e-9,1080.1333333333334,27.5,3.0653446e-9,i1,swv,1107.8166666666666,-0.275,1.5349639e-7,1.7353566852748541e-7,1077.8,30.01666666666665,1.7353566852748541e-7
A,transfer,2,pbsEtBr,gc,12,1107.6333333333334,-0.399,i2,-3.0653446e-9,1080.1333333333334,27.5,3.0653446e-9,i2,swv,1107.8166666666666,-0.311,2.6253355e-7,2.865287653368779e-7,1077.8,30.01666666666665,2.865287653368779e-7
A,transfer,2,pbsEtBr,gc,13,1110.1333333333334,-0.399,i2,-4.1073154e-9,1080.1333333333334,30,4.1073154e-9,i1,swv,1110.3166666666666,-0.276,1.6627675e-7,1.7182715528534028e-7,1077.8,32.51666666666665,1.7182715528534028e-7
A,transfer,2,pbsEtBr,gc,13,1110.1333333333334,-0.399,i2,-4.1073154e-9,1080.1333333333334,30,4.1073154e-9,i2,swv,1110.3166666666666,-0.304,3.1175861e-7,2.962670447183855e-7,1077.8,32.51666666666665,2.962670447183855e-7
A,transfer,2,pbsEtBr,gc,14,1112.6333333333334,-0.399,i2,-2.6844711e-9,1080.1333333333334,32.5,2.6844711e-9,i1,swv,1112.8166666666666,-0.261,1.703005e-7,1.688518900778135e-7,1077.8,35.01666666666665,1.688518900778135e-7
A,transfer,2,pbsEtBr,gc,14,1112.6333333333334,-0.399,i2,-2.6844711e-9,1080.1333333333334,32.5,2.6844711e-9,i2,swv,1112.8166666666666,-0.304,2.6370438e-7,2.706241337628978e-7,1077.8,35.01666666666665,2.706241337628978e-7
A,transfer,2,pbsEtBr,gc,15,1115.1333333333334,-0.399,i2,-2.3769282e-9,1080.1333333333334,35,2.3769282e-9,i1,swv,1115.3166666666666,-0.285,1.6541924e-7,1.6831291500311702e-7,1077.8,37.51666666666665,1.6831291500311702e-7
A,transfer,2,pbsEtBr,gc,15,1115.1333333333334,-0.399,i2,-2.3769282e-9,1080.1333333333334,35,2.3769282e-9,i2,swv,1115.3166666666666,-0.304,2.8258637e-7,2.5377457594781626e-7,1077.8,37.51666666666665,2.5377457594781626e-7
A,transfer,2,pbsEtBr,gc,16,1117.6333333333334,-0.399,i2,-4.1581201e-9,1080.1333333333334,37.5,4.1581201e-9,i1,swv,1117.8166666666666,-0.264,1.8677483e-7,1.677881059719481e-7,1077.8,40.01666666666665,1.677881059719481e-7
A,transfer,2,pbsEtBr,gc,16,1117.6333333333334,-0.399,i2,-4.1581201e-9,1080.1333333333334,37.5,4.1581201e-9,i2,swv,1117.8166666666666,-0.299,2.6009292e-7,2.7374043660084055e-7,1077.8,40.01666666666665,2.7374043660084055e-7
A,transfer,2,pbsEtBr,gc,17,1120.1333333333334,-0.399,i2,-3.8849262e-9,1080.1333333333334,40,3.8849262e-9,i1,swv,1120.3166666666666,-0.275,1.500498e-7,1.6803472799768157e-7,1077.8,42.51666666666665,1.6803472799768157e-7
A,transfer,2,pbsEtBr,gc,17,1120.1333333333334,-0.399,i2,-3.8849262e-9,1080.1333333333334,40,3.8849262e-9,i2,swv,1120.3166666666666,-0.303,2.644465e-7,2.7167787915042764e-7,1077.8,42.51666666666665,2.7167787915042764e-7
A,transfer,2,pbsEtBr,gc,18,1122.6333333333334,-0.399,i2,-3.6099752e-9,1080.1333333333334,42.5,3.6099752e-9,i1,swv,1122.8166666666666,-0.283,1.5557421e-7,1.6653496425376176e-7,1077.8,45.01666666666665,1.6653496425376176e-7
A,transfer,2,pbsEtBr,gc,18,1122.6333333333334,-0.399,i2,-3.6099752e-9,1080.1333333333334,42.5,3.6099752e-9,i2,swv,1122.8166666666666,-0.31,2.8042606e-7,2.6265361014980514e-7,1077.8,45.01666666666665,2.6265361014980514e-7
A,transfer,2,pbsEtBr,gc,19,1125.1333333333334,-0.399,i2,-3.3569112e-9,1080.1333333333334,45,3.3569112e-9,i1,swv,1125.3166666666666,-0.271,1.5339744e-7,1.6518960345144469e-7,1077.8,47.51666666666665,1.6518960345144469e-7
A,transfer,2,pbsEtBr,gc,19,1125.1333333333334,-0.399,i2,-3.3569112e-9,1080.1333333333334,45,3.3569112e-9,i2,swv,1125.3166666666666,-0.306,2.4638908e-7,2.53329120264425e-7,1077.8,47.51666666666665,2.53329120264425e-7
A,transfer,2,pbsEtBr,gc,2,1082.6333333333334,-0.399,i2,-1.1848127e-8,1080.1333333333334,2.5,1.1848127e-8,i1,swv,1082.8,-0.277,2.1294571000000001e-07,2.3287476684789205e-7,1077.8,5,2.3287476684789205e-7
A,transfer,2,pbsEtBr,gc,2,1082.6333333333334,-0.399,i2,-1.1848127e-8,1080.1333333333334,2.5,1.1848127e-8,i2,swv,1082.8,-0.298,4.9446021e-7,4.5278488565707495e-7,1077.8,5,4.5278488565707495e-7
A,transfer,2,pbsEtBr,gc,20,1127.6333333333334,-0.399,i2,-3.8301278e-9,1080.1333333333334,47.5,3.8301278e-9,i1,swv,1128.0333333333333,-0.26,1.5056102e-7,1.6417768072008514e-07,1077.8,50.23333333333335,1.6417768072008514e-07
A,transfer,2,pbsEtBr,gc,20,1127.6333333333334,-0.399,i2,-3.8301278e-9,1080.1333333333334,47.5,3.8301278e-9,i2,swv,1128.0333333333333,-0.299,2.5540953e-7,2.603197997685128e-7,1077.8,50.23333333333335,2.603197997685128e-7
A,transfer,2,pbsEtBr,gc,3,1085.1333333333334,-0.399,i2,-8.7921901e-9,1080.1333333333334,5,8.7921901e-9,i1,swv,1085.3,-0.271,1.8819304e-7,2.1112802102668186e-7,1077.8,7.5,2.1112802102668186e-7
A,transfer,2,pbsEtBr,gc,3,1085.1333333333334,-0.399,i2,-8.7921901e-9,1080.1333333333334,5,8.7921901e-9,i2,swv,1085.3,-0.301,4.2026809e-7,4.465197202893588e-7,1077.8,7.5,4.465197202893588e-7
A,transfer,2,pbsEtBr,gc,4,1087.6333333333334,-0.399,i2,-7.6596338e-9,1080.1333333333334,7.5,7.6596338e-9,i1,swv,1087.8,-0.27,1.9521812e-7,2.013038066024801e-7,1077.8,10,2.013038066024801e-7
A,transfer,2,pbsEtBr,gc,4,1087.6333333333334,-0.399,i2,-7.6596338e-9,1080.1333333333334,7.5,7.6596338e-9,i2,swv,1087.8,-0.297,4.3761639e-7,4.374823065462679e-7,1077.8,10,4.374823065462679e-7
A,transfer,2,pbsEtBr,gc,5,1090.1333333333334,-0.399,i2,-6.6929111e-9,1080.1333333333334,10,6.6929111e-9,i1,swv,1090.3,-0.271,2.0194636e-7,1.9394691512426055e-7,1077.8,12.5,1.9394691512426055e-7
A,transfer,2,pbsEtBr,gc,5,1090.1333333333334,-0.399,i2,-6.6929111e-9,1080.1333333333334,10,6.6929111e-9,i2,swv,1090.3,-0.303,4.4632353e-7,4.4107279571821733e-7,1077.8,12.5,4.4107279571821733e-7
A,transfer,2,pbsEtBr,gc,6,1092.6333333333334,-0.399,i2,-5.4777582e-9,1080.1333333333334,12.5,5.4777582e-9,i1,swv,1092.8166666666666,-0.276,1.9277746e-7,1.8753659394963627e-7,1077.8,15.016666666666652,1.8753659394963627e-7
A,transfer,2,pbsEtBr,gc,6,1092.6333333333334,-0.399,i2,-5.4777582e-9,1080.1333333333334,12.5,5.4777582e-9,i2,swv,1092.8166666666666,-0.303,4.1578258e-7,4.0154059909047803e-7,1077.8,15.016666666666652,4.0154059909047803e-7
A,transfer,2,pbsEtBr,gc,7,1095.1333333333334,-0.399,i2,-5.3294986e-9,1080.1333333333334,15,5.3294986e-9,i1,swv,1095.3166666666666,-0.275,1.7692982e-7,1.869101847318597e-7,1077.8,17.51666666666665,1.869101847318597e-7
A,transfer,2,pbsEtBr,gc,7,1095.1333333333334,-0.399,i2,-5.3294986e-9,1080.1333333333334,15,5.3294986e-9,i2,swv,1095.3166666666666,-0.303,4.2321994e-7,3.888445931417759e-7,1077.8,17.51666666666665,3.888445931417759e-7
A,transfer,2,pbsEtBr,gc,8,1097.6333333333334,-0.399,i2,-5.1641442e-9,1080.1333333333334,17.5,5.1641442e-9,i1,swv,1097.8166666666666,-0.276,1.7331833e-7,1.8148503032984897e-7,1077.8,20.01666666666665,1.8148503032984897e-7
A,transfer,2,pbsEtBr,gc,8,1097.6333333333334,-0.399,i2,-5.1641442e-9,1080.1333333333334,17.5,5.1641442e-9,i2,swv,1097.8166666666666,-0.3,3.4414654e-7,3.695818206683059e-7,1077.8,20.01666666666665,3.695818206683059e-7
A,transfer,2,pbsEtBr,gc,9,1100.1333333333334,-0.399,i2,-4.4306749e-9,1080.1333333333334,20,4.4306749e-9,i1,swv,1100.3166666666666,-0.283,1.6777742e-7,1.798040041288787e-7,1077.8,22.51666666666665,1.798040041288787e-7
A,transfer,2,pbsEtBr,gc,9,1100.1333333333334,-0.399,i2,-4.4306749e-9,1080.1333333333334,20,4.4306749e-9,i2,swv,1100.3166666666666,-0.309,3.4785697e-7,3.39129002098668e-7,1077.8,22.51666666666665,3.39129002098668e-7
A,transfer,3,etbrEtBr,gc,1,1195.1333333333334,-0.399,i2,-1.5254422e-8,1195.1333333333334,0,1.5254422e-8,i1,swv,1195.3166666666666,-0.275,2.0785006e-7,2.1694758503334657e-7,1192.8166666666666,2.5,2.1694758503334657e-7
